order_item_id,order_id,product_id,quantity,unit_price,discount_rate,customer_id,store_id,employee_id,order_date,channel,promotion_id,order_status,category,subcategory,supplier_id,unit_cost,gross_sales,cost,gross_profit,margin_pct
4171,1370,25,1,17.48,0.25,1045,8,14,2024-07-14,Online,13.0,Completed,Electronics,Monitors,22,15.56,17.48,15.56,1.92,0.10983981693363844
4172,1370,159,2,270.3,0.2,1045,8,14,2024-07-14,Online,13.0,Completed,Beauty,Haircare,21,178.95,540.6,357.9,182.70000000000005,0.33795782463928975
4173,1371,107,1,116.77,0.3,1145,2,77,2024-07-24,Mobile,3.0,Completed,Apparel,Men,5,73.88,116.77,73.88,42.89,0.36730324569666867
4174,1371,85,3,70.62,0.3,1145,2,77,2024-07-24,Mobile,3.0,Completed,Apparel,Accessories,19,73.31,211.86,219.93,-8.069999999999993,-0.03809119229679974
4175,1372,98,3,129.58,0.2,1037,9,8,2025-11-05,Store,17.0,Completed,Apparel,Accessories,18,118.3,388.74,354.9,33.84000000000003,0.08705047075165928
4176,1372,69,2,43.79,0.2,1037,9,8,2025-11-05,Store,17.0,Completed,Home,Furniture,6,24.05,87.58,48.1,39.48,0.45078785110755876
4177,1372,38,2,210.32,0.2,1037,9,8,2025-11-05,Store,17.0,Completed,Home,Decor,17,167.39,420.64,334.78,85.86000000000001,0.20411753518448084
4178,1372,109,2,105.07,0.2,1037,9,8,2025-11-05,Store,17.0,Completed,Sports,Outdoor,24,86.96,210.14,173.92,36.22,0.172361282954221
4179,1372,28,3,326.38,0.2,1037,9,8,2025-11-05,Store,17.0,Completed,Electronics,Monitors,16,180.84,979.14,542.52,436.62,0.4459219314909002
4180,1373,140,2,209.12,0.25,514,9,33,2024-10-02,Online,8.0,Completed,Sports,Cycling,23,218.04,418.24,436.08,-17.839999999999975,-0.04265493496556995
4181,1373,32,4,99.61,0.25,514,9,33,2024-10-02,Online,8.0,Completed,Electronics,Laptops,10,70.73,398.44,282.92,115.51999999999998,0.28993072984640095
4182,1373,164,2,134.79,0.35,514,9,33,2024-10-02,Online,8.0,Completed,Beauty,Skincare,19,122.23,269.58,244.46,25.119999999999976,0.09318198679427249
4183,1373,143,1,96.16,0.35,514,9,33,2024-10-02,Online,8.0,Completed,Sports,Outdoor,10,85.67,96.16,85.67,10.489999999999995,0.10908901830282856
4184,1374,60,3,173.02,0.2,642,2,44,2025-08-08,Store,5.0,Completed,Home,Furniture,13,104.45,519.0600000000001,313.35,205.71000000000004,0.39631256502138484
4185,1374,118,3,304.95,0.1,642,2,44,2025-08-08,Store,5.0,Completed,Sports,Fitness,6,171.23,914.8499999999999,513.6899999999999,401.15999999999997,0.438498114444991
4186,1374,8,4,67.9,0.2,642,2,44,2025-08-08,Store,5.0,Completed,Electronics,Monitors,4,44.34,271.6,177.36,94.24000000000001,0.34698085419734903
4187,1375,53,4,119.96,0.15,961,2,72,2024-10-03,Online,10.0,Completed,Home,Decor,19,74.95,479.84,299.8,180.03999999999996,0.3752084028009336
4188,1375,94,1,94.13,0.25,961,2,72,2024-10-03,Online,10.0,Completed,Apparel,Accessories,7,52.63,94.13,52.63,41.49999999999999,0.4408796345479655
4189,1375,131,4,88.52,0.25,961,2,72,2024-10-03,Online,10.0,Completed,Sports,Outdoor,14,74.95,354.08,299.8,54.27999999999997,0.1532986895616809
4190,1376,25,4,19.81,0.15000000000000002,461,3,82,2025-08-28,Online,12.0,Completed,Electronics,Monitors,22,15.56,79.24,62.24,16.999999999999993,0.21453811206461376
4191,1377,141,4,110.94,0.1,556,12,58,2024-06-20,Store,4.0,Completed,Sports,Team Sports,7,96.82,443.76,387.28,56.48000000000002,0.12727600504777362
4192,1377,79,1,64.3,0.1,556,12,58,2024-06-20,Store,4.0,Completed,Apparel,Women,13,38.19,64.3,38.19,26.11,0.4060653188180404
4193,1377,22,3,77.01,0.2,556,12,58,2024-06-20,Store,4.0,Completed,Electronics,Audio,8,72.18,231.03000000000003,216.54000000000002,14.490000000000009,0.06271912738605379
4194,1377,18,1,116.29,0.1,556,12,58,2024-06-20,Store,4.0,Completed,Electronics,Monitors,12,57.17,116.29,57.17,59.120000000000005,0.5083842118840829
4195,1378,48,1,153.66,0.2,560,9,8,2025-12-14,Store,17.0,Cancelled,Home,Cleaning,14,99.84,153.66,99.84,53.81999999999999,0.3502538071065989
4196,1378,107,3,133.45,0.2,560,9,8,2025-12-14,Store,17.0,Cancelled,Apparel,Men,5,73.88,400.34999999999997,221.64,178.70999999999998,0.4463844136380667
4197,1378,70,1,283.1,0.2,560,9,8,2025-12-14,Store,17.0,Cancelled,Home,Decor,11,190.94,283.1,190.94,92.16000000000003,0.3255386789120453
4198,1379,66,3,107.45,0.1,140,3,49,2025-08-01,Online,,Cancelled,Home,Kitchen,3,56.74,322.35,170.22,152.13000000000002,0.47194043741275016
4199,1379,147,4,189.79,0.1,140,3,49,2025-08-01,Online,,Cancelled,Beauty,Fragrance,9,87.89,759.16,351.56,407.59999999999997,0.5369092154486538
4200,1379,48,3,192.08,0.0,140,3,49,2025-08-01,Online,,Cancelled,Home,Cleaning,14,99.84,576.24,299.52,276.72,0.480216576426489
4201,1380,94,4,94.13,0.25,472,11,52,2024-03-23,Online,17.0,Completed,Apparel,Accessories,7,52.63,376.52,210.52,165.99999999999997,0.4408796345479655
4202,1380,67,4,279.94,0.2,472,11,52,2024-03-23,Online,17.0,Completed,Home,Cleaning,9,196.8,1119.76,787.2,332.55999999999995,0.2969922126169893
4203,1380,155,3,189.33,0.30000000000000004,472,11,52,2024-03-23,Online,17.0,Completed,Beauty,Personal Care,21,161.28,567.99,483.84000000000003,84.14999999999998,0.14815401679607032
4204,1381,75,4,177.16,0.25,609,12,61,2025-04-28,Store,9.0,Completed,Apparel,Women,1,132.61,708.64,530.44,178.19999999999993,0.2514675999096861
4205,1381,67,1,279.94,0.2,609,12,61,2025-04-28,Store,9.0,Completed,Home,Cleaning,9,196.8,279.94,196.8,83.13999999999999,0.2969922126169893
4206,1382,59,4,207.54,0.25,236,11,56,2025-08-26,Store,1.0,Cancelled,Home,Kitchen,9,190.61,830.16,762.44,67.71999999999991,0.0815746362147055
4207,1382,74,1,239.92,0.25,236,11,56,2025-08-26,Store,1.0,Cancelled,Apparel,Men,4,211.48,239.92,211.48,28.439999999999998,0.11853951317105701
4208,1383,161,2,165.59,0.35,46,12,4,2025-02-19,Store,1.0,Completed,Beauty,Personal Care,21,159.55,331.18,319.1,12.079999999999984,0.0364756325865088
4209,1383,27,1,76.92,0.3,46,12,4,2025-02-19,Store,1.0,Completed,Electronics,Laptops,1,60.66,76.92,60.66,16.260000000000005,0.21138845553822158
4210,1384,34,3,353.91,0.15,78,2,40,2025-07-21,Online,6.0,Completed,Electronics,Laptops,24,202.07,1061.73,606.21,455.52,0.42903563052753524
4211,1384,171,2,118.68,0.2,78,2,40,2025-07-21,Online,6.0,Completed,Beauty,Haircare,6,94.0,237.36,188.0,49.360000000000014,0.20795416245365694
4212,1384,21,4,23.21,0.15,78,2,40,2025-07-21,Online,6.0,Completed,Electronics,Monitors,12,12.88,92.84,51.52,41.32,0.44506678155967255
4213,1384,75,4,200.79,0.15,78,2,40,2025-07-21,Online,6.0,Completed,Apparel,Women,1,132.61,803.16,530.44,272.7199999999999,0.33955874296528704
4214,1385,89,1,113.83,0.15,965,7,51,2024-11-19,Store,10.0,Completed,Apparel,Men,6,100.89,113.83,100.89,12.939999999999998,0.11367829219010804
4215,1386,170,1,11.72,0.25,732,5,53,2025-01-24,Online,6.0,Completed,Beauty,Personal Care,11,9.82,11.72,9.82,1.9000000000000004,0.16211604095563142
4216,1386,152,4,52.72,0.25,732,5,53,2025-01-24,Online,6.0,Completed,Beauty,Skincare,13,37.86,210.88,151.44,59.44,0.281866464339909
4217,1386,137,1,56.4,0.15,732,5,53,2025-01-24,Online,6.0,Completed,Sports,Cycling,22,38.54,56.4,38.54,17.86,0.31666666666666665
4218,1387,62,4,340.91,0.05,143,5,38,2025-01-23,Store,12.0,Completed,Home,Kitchen,7,210.98,1363.64,843.92,519.7200000000001,0.381126983661377
4219,1387,125,1,41.77,0.05,143,5,38,2025-01-23,Store,12.0,Completed,Sports,Outdoor,7,20.78,41.77,20.78,20.990000000000002,0.5025137658606655
4220,1388,68,4,164.39,0.1,160,7,18,2024-08-31,Online,5.0,Completed,Home,Cleaning,20,84.22,657.56,336.88,320.67999999999995,0.4876817324654784
4221,1388,122,3,228.48,0.2,160,7,18,2024-08-31,Online,5.0,Completed,Sports,Fitness,22,192.72,685.4399999999999,578.16,107.27999999999997,0.15651260504201678
4222,1388,153,1,51.8,0.1,160,7,18,2024-08-31,Online,5.0,Completed,Beauty,Fragrance,3,35.45,51.8,35.45,16.349999999999994,0.31563706563706556
4223,1388,149,2,145.0,0.15000000000000002,160,7,18,2024-08-31,Online,5.0,Completed,Beauty,Haircare,2,79.35,290.0,158.7,131.3,0.4527586206896552
4224,1389,33,3,161.59,0.25,982,3,70,2025-10-30,Online,8.0,Completed,Electronics,Laptops,3,162.19,484.77,486.57,-1.8000000000000114,-0.003713101058233825
4225,1390,133,4,227.54,0.2,311,7,55,2024-03-24,Online,2.0,Completed,Sports,Cycling,3,126.87,910.16,507.48,402.67999999999995,0.4424277050188977
4226,1390,110,1,85.76,0.2,311,7,55,2024-03-24,Online,2.0,Completed,Sports,Outdoor,4,58.15,85.76,58.15,27.610000000000007,0.32194496268656725
4227,1391,59,3,221.38,0.2,431,2,44,2024-05-03,Store,18.0,Cancelled,Home,Kitchen,9,190.61,664.14,571.83,92.30999999999995,0.13899177884181038
4228,1392,33,1,161.59,0.25,1041,2,12,2024-06-09,Store,1.0,Completed,Electronics,Laptops,3,162.19,161.59,162.19,-0.5999999999999943,-0.0037131010582337662
4229,1393,152,3,52.72,0.25,180,12,59,2025-08-07,Store,6.0,Completed,Beauty,Skincare,13,37.86,158.16,113.58,44.58,0.281866464339909
4230,1393,83,1,288.7,0.25,180,12,59,2025-08-07,Store,6.0,Completed,Apparel,Footwear,23,164.88,288.7,164.88,123.82,0.428888119154832
4231,1393,62,3,305.02,0.15,180,12,59,2025-08-07,Store,6.0,Completed,Home,Kitchen,7,210.98,915.06,632.9399999999999,282.12,0.30830765195724874
4232,1394,96,4,320.2,0.1,674,1,35,2025-04-24,Store,,Completed,Apparel,Accessories,12,184.94,1280.8,739.76,541.04,0.42242348532167395
4233,1394,41,2,202.86,0.0,674,1,35,2025-04-24,Store,,Completed,Home,Furniture,20,116.64,405.72,233.28,172.44000000000003,0.425022182786158
4234,1394,63,3,253.08,0.1,674,1,35,2025-04-24,Store,,Completed,Home,Furniture,12,148.31,759.24,444.93,314.31,0.4139797692429271
4235,1394,19,4,263.36,0.0,674,1,35,2025-04-24,Store,,Completed,Electronics,Laptops,8,190.62,1053.44,762.48,290.96000000000004,0.2761998784933172
4236,1395,138,4,135.32,0.25,1196,5,53,2024-01-05,Online,6.0,Completed,Sports,Team Sports,11,100.89,541.28,403.56,137.71999999999997,0.2544339343777712
4237,1395,87,1,85.66,0.15,1196,5,53,2024-01-05,Online,6.0,Completed,Apparel,Women,5,49.95,85.66,49.95,35.709999999999994,0.41688069110436604
4238,1395,135,4,334.15,0.15,1196,5,53,2024-01-05,Online,6.0,Completed,Sports,Cycling,7,217.99,1336.6,871.96,464.6399999999999,0.3476283106389345
4239,1396,22,3,72.2,0.25,1069,1,9,2025-03-15,Store,14.0,Cancelled,Electronics,Audio,8,72.18,216.60000000000002,216.54000000000002,0.060000000000002274,0.00027700831024931796
4240,1396,154,2,18.28,0.3,1069,1,9,2025-03-15,Store,14.0,Cancelled,Beauty,Haircare,4,14.43,36.56,28.86,7.700000000000003,0.21061269146608322
4241,1396,172,4,111.89,0.25,1069,1,9,2025-03-15,Store,14.0,Cancelled,Beauty,Haircare,4,70.23,447.56,280.92,166.64,0.372329966931808
4242,1396,46,4,36.69,0.35,1069,1,9,2025-03-15,Store,14.0,Cancelled,Home,Kitchen,1,37.49,146.76,149.96,-3.200000000000017,-0.021804306350504343
4243,1397,62,4,322.97,0.1,470,5,3,2025-11-12,Store,5.0,Completed,Home,Kitchen,7,210.98,1291.88,843.92,447.96000000000015,0.3467504721800787
4244,1397,82,4,104.35,0.1,470,5,3,2025-11-12,Store,5.0,Completed,Apparel,Men,17,84.79,417.4,339.16,78.23999999999995,0.18744609487302338
4245,1397,14,2,103.59,0.2,470,5,3,2025-11-12,Store,5.0,Completed,Electronics,Accessories,5,59.28,207.18,118.56,88.62,0.4277439907326962
4246,1397,131,3,106.23,0.1,470,5,3,2025-11-12,Store,5.0,Completed,Sports,Outdoor,14,74.95,318.69,224.85000000000002,93.83999999999997,0.2944554269038877
4247,1397,3,2,216.19,0.1,470,5,3,2025-11-12,Store,5.0,Completed,Electronics,Accessories,5,123.71,432.38,247.42,184.96,0.42777186733891487
4248,1398,176,4,20.18,0.1,411,2,48,2024-06-23,Mobile,7.0,Completed,Beauty,Fragrance,11,10.14,80.72,40.56,40.16,0.49752229930624375
4249,1398,115,2,345.94,0.2,411,2,48,2024-06-23,Mobile,7.0,Completed,Sports,Fitness,19,193.81,691.88,387.62,304.26,0.4397583395964618
4250,1398,30,1,146.06,0.1,411,2,48,2024-06-23,Mobile,7.0,Completed,Electronics,Laptops,13,99.95,146.06,99.95,46.11,0.3156921812953581
4251,1398,180,1,123.55,0.2,411,2,48,2024-06-23,Mobile,7.0,Completed,Beauty,Personal Care,10,83.71,123.55,83.71,39.84,0.32246054229057064
4252,1399,142,1,259.05,0.30000000000000004,977,3,15,2024-10-28,Online,18.0,Completed,Sports,Outdoor,23,177.02,259.05,177.02,82.03,0.31665701602007335
4253,1399,91,3,322.35,0.2,977,3,15,2024-10-28,Online,18.0,Completed,Apparel,Accessories,8,187.7,967.0500000000001,563.0999999999999,403.95000000000016,0.41771366527066867
4254,1399,21,4,19.12,0.30000000000000004,977,3,15,2024-10-28,Online,18.0,Completed,Electronics,Monitors,12,12.88,76.48,51.52,24.96,0.3263598326359833
4255,1400,144,3,107.09,0.2,224,1,30,2024-01-21,Store,18.0,Completed,Sports,Cycling,12,88.67,321.27,266.01,55.25999999999999,0.1720048557288262
4256,1400,64,4,164.4,0.30000000000000004,224,1,30,2024-01-21,Store,18.0,Completed,Home,Decor,22,127.45,657.6,509.8,147.8,0.22475669099756693
4257,1400,133,1,199.1,0.30000000000000004,224,1,30,2024-01-21,Store,18.0,Completed,Sports,Cycling,3,126.87,199.1,126.87,72.22999999999999,0.3627825213460572
4258,1400,54,3,135.09,0.2,224,1,30,2024-01-21,Store,18.0,Completed,Home,Kitchen,17,111.59,405.27,334.77,70.5,0.17395810200607004
4259,1400,112,1,205.27,0.2,224,1,30,2024-01-21,Store,18.0,Completed,Sports,Team Sports,1,118.49,205.27,118.49,86.78000000000002,0.42276026696546015
4260,1401,155,1,243.42,0.1,637,9,2,2024-05-15,Store,5.0,Completed,Beauty,Personal Care,21,161.28,243.42,161.28,82.13999999999999,0.33744145920631
4261,1401,68,3,164.39,0.1,637,9,2,2024-05-15,Store,5.0,Completed,Home,Cleaning,20,84.22,493.16999999999996,252.66,240.50999999999996,0.4876817324654784
4262,1401,169,4,91.92,0.1,637,9,2,2024-05-15,Store,5.0,Completed,Beauty,Personal Care,20,44.52,367.68,178.08,189.6,0.5156657963446475
4263,1401,141,2,110.94,0.1,637,9,2,2024-05-15,Store,5.0,Completed,Sports,Team Sports,7,96.82,221.88,193.64,28.24000000000001,0.12727600504777362
4264,1401,5,4,343.61,0.1,637,9,2,2024-05-15,Store,5.0,Completed,Electronics,Audio,14,184.4,1374.44,737.6,636.84,0.4633450714472804
4265,1402,178,2,45.29,0.1,1067,11,52,2025-08-12,Online,7.0,Completed,Beauty,Haircare,12,30.09,90.58,60.18,30.4,0.3356149260322367
4266,1402,81,4,307.54,0.1,1067,11,52,2025-08-12,Online,7.0,Completed,Apparel,Accessories,7,179.68,1230.16,718.72,511.44000000000005,0.41575079664433895
4267,1402,145,1,282.25,0.2,1067,11,52,2025-08-12,Online,7.0,Completed,Beauty,Skincare,19,166.1,282.25,166.1,116.15,0.41151461470327727
4268,1402,79,3,64.3,0.1,1067,11,52,2025-08-12,Online,7.0,Completed,Apparel,Women,13,38.19,192.89999999999998,114.57,78.32999999999998,0.4060653188180404
4269,1403,72,3,113.61,0.0,593,3,87,2025-06-02,Mobile,,Completed,Home,Cleaning,7,89.89,340.83,269.67,71.15999999999997,0.20878443798961352
4270,1403,14,3,123.02,0.05,593,3,87,2025-06-02,Mobile,,Completed,Electronics,Accessories,5,59.28,369.06,177.84,191.22,0.5181271337993822
4271,1403,157,1,239.86,0.1,593,3,87,2025-06-02,Mobile,,Completed,Beauty,Fragrance,5,133.11,239.86,133.11,106.75,0.44505127991328275
4272,1403,101,1,390.62,0.0,593,3,87,2025-06-02,Mobile,,Completed,Apparel,Men,20,193.88,390.62,193.88,196.74,0.5036608468588398
4273,1404,43,3,322.61,0.0,939,12,61,2025-02-16,Online,,Cancelled,Home,Decor,22,201.86,967.83,605.58,362.25,0.37429093952450326
4274,1405,85,1,85.76,0.15,194,9,20,2024-07-11,Store,2.0,Completed,Apparel,Accessories,19,73.31,85.76,73.31,12.450000000000003,0.1451725746268657
4275,1405,132,4,159.67,0.15,194,9,20,2024-07-11,Store,2.0,Completed,Sports,Team Sports,13,138.84,638.68,555.36,83.31999999999994,0.13045656666875421
4276,1405,107,4,125.11,0.25,194,9,20,2024-07-11,Store,2.0,Completed,Apparel,Men,5,73.88,500.44,295.52,204.92000000000002,0.4094796579010471
4277,1405,53,2,119.96,0.15,194,9,20,2024-07-11,Store,2.0,Completed,Home,Decor,19,74.95,239.92,149.9,90.01999999999998,0.3752084028009336
4278,1405,66,4,95.51,0.2,194,9,20,2024-07-11,Store,2.0,Completed,Home,Kitchen,3,56.74,382.04,226.96,155.08,0.4059260810386347
4279,1406,180,4,115.83,0.25,1148,3,50,2024-04-11,Store,3.0,Completed,Beauty,Personal Care,10,83.71,463.32,334.84,128.48000000000002,0.2773029439696107
4280,1406,105,3,137.09,0.3,1148,3,50,2024-04-11,Store,3.0,Completed,Apparel,Men,14,103.89,411.27,311.67,99.59999999999997,0.24217667225909978
4281,1406,96,2,266.83,0.25,1148,3,50,2024-04-11,Store,3.0,Completed,Apparel,Accessories,12,184.94,533.66,369.88,163.77999999999997,0.30689952404152454
4282,1406,179,2,73.16,0.35,1148,3,50,2024-04-11,Store,3.0,Completed,Beauty,Haircare,14,58.77,146.32,117.54,28.779999999999987,0.19669218151995618
4283,1407,47,4,86.38,0.0,696,8,26,2024-08-28,Store,,Completed,Home,Kitchen,18,46.81,345.52,187.24,158.27999999999997,0.4580921509608705
4284,1408,69,4,46.53,0.15,1043,11,63,2024-10-04,Online,10.0,Completed,Home,Furniture,6,24.05,186.12,96.2,89.92,0.4831291639802278
4285,1408,120,2,294.78,0.15,1043,11,63,2024-10-04,Online,10.0,Completed,Sports,Cycling,9,178.25,589.56,356.5,233.05999999999995,0.39531175792116147
4286,1408,47,1,73.42,0.15,1043,11,63,2024-10-04,Online,10.0,Completed,Home,Kitchen,18,46.81,73.42,46.81,26.61,0.36243530373195315
4287,1408,133,3,241.77,0.15,1043,11,63,2024-10-04,Online,10.0,Completed,Sports,Cycling,3,126.87,725.3100000000001,380.61,344.70000000000005,0.4752450676262564
4288,1409,111,2,257.93,0.0,535,2,12,2024-09-13,Online,,Completed,Sports,Team Sports,5,177.73,515.86,355.46,160.40000000000003,0.3109370759508394
4289,1410,131,3,112.13,0.05,961,6,16,2024-06-16,Store,,Cancelled,Sports,Outdoor,14,74.95,336.39,224.85000000000002,111.53999999999996,0.3315794167484169
4290,1410,98,4,153.88,0.05,961,6,16,2024-06-16,Store,,Cancelled,Apparel,Accessories,18,118.3,615.52,473.2,142.32,0.23121913179100598
4291,1410,132,4,169.06,0.1,961,6,16,2024-06-16,Store,,Cancelled,Sports,Team Sports,13,138.84,676.24,555.36,120.88,0.1787531054063646
4292,1410,32,2,132.81,0.0,961,6,16,2024-06-16,Store,,Cancelled,Electronics,Laptops,10,70.73,265.62,141.46,124.16,0.46743468112340936
4293,1410,13,3,59.74,0.0,961,6,16,2024-06-16,Store,,Cancelled,Electronics,Accessories,12,27.43,179.22,82.28999999999999,96.93,0.540843655841982
4294,1411,87,3,85.66,0.15,693,10,46,2025-03-13,Online,6.0,Cancelled,Apparel,Women,5,49.95,256.98,149.85000000000002,107.13,0.41688069110436604
4295,1411,71,1,287.23,0.15,693,10,46,2025-03-13,Online,6.0,Cancelled,Home,Furniture,11,213.62,287.23,213.62,73.61000000000001,0.25627545869164087
4296,1411,123,2,117.36,0.25,693,10,46,2025-03-13,Online,6.0,Cancelled,Sports,Fitness,10,74.45,234.72,148.9,85.82,0.36562713019768234
4297,1412,99,3,47.94,0.15,1014,11,7,2024-12-25,Store,9.0,Cancelled,Apparel,Accessories,22,26.97,143.82,80.91,62.91,0.4374217772215269
4298,1412,78,1,292.67,0.15,1014,11,7,2024-12-25,Store,9.0,Cancelled,Apparel,Men,21,157.87,292.67,157.87,134.8,0.46058700925957563
4299,1412,168,3,247.53,0.2,1014,11,7,2024-12-25,Store,9.0,Cancelled,Beauty,Personal Care,24,139.19,742.59,417.57,325.02000000000004,0.43768432109239286
4300,1412,8,4,72.14,0.15,1014,11,7,2024-12-25,Store,9.0,Cancelled,Electronics,Monitors,4,44.34,288.56,177.36,111.19999999999999,0.3853617965067923
4301,1413,170,1,15.63,0.0,437,5,62,2024-08-04,Online,,Completed,Beauty,Personal Care,11,9.82,15.63,9.82,5.8100000000000005,0.37172104926423544
4302,1413,74,3,303.9,0.05,437,5,62,2024-08-04,Online,,Completed,Apparel,Men,4,211.48,911.6999999999999,634.4399999999999,277.26,0.304113195129977
4303,1413,61,4,233.22,0.1,437,5,62,2024-08-04,Online,,Completed,Home,Cleaning,22,177.23,932.88,708.92,223.96000000000004,0.24007375010719495
4304,1414,137,1,66.35,0.0,677,9,68,2025-09-26,Online,,Completed,Sports,Cycling,22,38.54,66.35,38.54,27.809999999999995,0.41914091936699316
4305,1414,174,2,312.16,0.1,677,9,68,2025-09-26,Online,,Completed,Beauty,Fragrance,9,146.54,624.32,293.08,331.24000000000007,0.5305612506406971
4306,1415,66,2,107.45,0.1,958,7,31,2024-10-14,Online,5.0,Completed,Home,Kitchen,3,56.74,214.9,113.48,101.42,0.4719404374127501
4307,1415,81,2,290.45,0.15000000000000002,958,7,31,2024-10-14,Online,5.0,Completed,Apparel,Accessories,7,179.68,580.9,359.36,221.53999999999996,0.38137373041831635
4308,1415,122,1,257.04,0.1,958,7,31,2024-10-14,Online,5.0,Completed,Sports,Fitness,22,192.72,257.04,192.72,64.32000000000002,0.250233426704015
4309,1416,102,1,272.71,0.1,308,12,79,2024-11-24,Online,7.0,Completed,Apparel,Men,16,197.45,272.71,197.45,75.25999999999999,0.27597081148472735
4310,1416,176,2,20.18,0.1,308,12,79,2024-11-24,Online,7.0,Completed,Beauty,Fragrance,11,10.14,40.36,20.28,20.08,0.49752229930624375
4311,1416,165,2,177.11,0.1,308,12,79,2024-11-24,Online,7.0,Completed,Beauty,Personal Care,7,98.59,354.22,197.18,157.04000000000002,0.44334029699057087
4312,1416,116,4,358.17,0.1,308,12,79,2024-11-24,Online,7.0,Completed,Sports,Outdoor,16,181.4,1432.68,725.6,707.08,0.4935365887706955
4313,1417,54,3,168.86,0.0,1002,1,13,2025-06-20,Store,,Completed,Home,Kitchen,17,111.59,506.58000000000004,334.77,171.81000000000006,0.33915669785621233
4314,1417,92,1,128.04,0.0,1002,1,13,2025-06-20,Store,,Completed,Apparel,Women,11,70.54,128.04,70.54,57.499999999999986,0.4490784129959387
4315,1417,154,1,26.12,0.0,1002,1,13,2025-06-20,Store,,Completed,Beauty,Haircare,4,14.43,26.12,14.43,11.690000000000001,0.4475497702909648
4316,1418,85,1,85.76,0.15000000000000002,453,2,48,2025-08-17,Online,5.0,Completed,Apparel,Accessories,19,73.31,85.76,73.31,12.450000000000003,0.1451725746268657
4317,1418,115,2,389.19,0.1,453,2,48,2025-08-17,Online,5.0,Completed,Sports,Fitness,19,193.81,778.38,387.62,390.76,0.5020170096867854
4318,1418,175,4,104.95,0.1,453,2,48,2025-08-17,Online,5.0,Completed,Beauty,Haircare,11,54.33,419.8,217.32,202.48000000000002,0.48232491662696525
